time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.949303,-0.0387,-0.0755,-0.0017,0.085
3.963839,-0.0439,-0.0846,0.0078,0.096
3.977147,-0.0205,-0.0846,0.0126,0.088
3.992184,-0.0160,-0.0896,0.0126,0.092
4.007224,-0.0065,-0.0803,-0.0065,0.081
4.021657,-0.0016,-0.0568,-0.0400,0.070
4.035998,-0.0110,-0.0274,-0.0449,0.054
4.051193,-0.0012,-0.0169,-0.0210,0.027
4.064714,-0.0015,0.0078,-0.0169,0.019
4.080127,0.0232,-0.0053,-0.0020,0.024
4.095069,0.0319,0.0142,0.0117,0.037
4.108959,0.0073,-0.0243,0.0602,0.065
4.123432,0.0413,-0.0496,0.0269,0.070
4.137922,0.0421,-0.0385,-0.1310,0.143
4.152462,-0.0100,-0.0195,-0.1076,0.110
4.167332,-0.0240,-0.0272,-0.0210,0.042
4.181556,-0.0251,-0.0114,-0.0025,0.028
4.196548,0.0211,-0.0389,0.0405,0.060
4.210171,0.0342,-0.0392,0.0747,0.091
4.223779,0.0195,-0.0415,0.0216,0.051
4.239372,-0.0131,-0.0535,-0.0357,0.066
4.253263,-0.0227,-0.0593,-0.0260,0.069
4.268387,-0.0284,-0.0590,0.0027,0.066
4.282532,-0.0091,-0.0543,-0.0116,0.056
4.297937,0.0006,-0.0446,-0.0596,0.074
4.312363,0.0099,-0.0195,-0.0309,0.038
4.326829,-0.0182,-0.0231,0.0265,0.040
4.341406,-0.0083,-0.0182,0.0025,0.020
4.356093,-0.0034,-0.0241,-0.0358,0.043
4.370664,0.0107,-0.0147,-0.0405,0.044
4.385277,0.0056,-0.0332,-0.0070,0.034
4.399106,0.0102,-0.0189,0.0217,0.031
4.413250,0.0053,-0.0337,0.0128,0.036
4.428666,0.0156,-0.0208,-0.0404,0.048
4.442842,-0.0083,-0.0358,-0.0595,0.070
4.457260,0.0014,-0.0407,-0.0691,0.080
4.473662,0.0012,-0.0355,-0.0308,0.047
4.486413,-0.0001,-0.0443,0.0464,0.064
4.501080,-0.0002,-0.0644,-0.0014,0.064
4.514399,-0.0001,-0.0468,-0.0444,0.065
4.529281,-0.0196,-0.0563,0.0418,0.073
4.544838,-0.0001,-0.0577,0.0947,0.111
4.559126,0.0306,-0.0196,-0.2026,0.206
4.573281,0.0081,-0.0033,-0.1309,0.131
4.587941,-0.0261,-0.0614,0.1137,0.132
4.602301,-0.0175,-0.0475,-0.0252,0.057
4.617286,0.0140,-0.0234,-0.1599,0.162
4.631630,0.0414,-0.0017,-0.0260,0.049
4.646922,0.0259,0.0248,0.1031,0.109
4.660709,0.0060,0.0248,0.0408,0.048
4.675512,0.0202,-0.0184,-0.0208,0.034
4.690026,0.0192,-0.0373,-0.0448,0.061
4.704724,-0.0054,-0.0512,-0.0448,0.068
4.718178,-0.0203,-0.0549,0.0030,0.059
4.733427,-0.0348,-0.0885,-0.0018,0.095
4.748298,-0.0255,-0.0746,0.0174,0.081
4.761995,-0.0018,-0.0898,0.0229,0.093
4.776928,0.0077,-0.0806,-0.0016,0.081
4.791425,-0.0015,-0.0430,-0.0256,0.050
4.806007,-0.0008,-0.0279,-0.0358,0.045
4.820004,-0.0201,-0.0077,-0.0311,0.038
4.835273,-0.0102,0.0025,-0.0024,0.011
4.848952,0.0090,-0.0157,0.0023,0.018
4.864843,0.0183,-0.0017,0.0167,0.025
4.882409,0.0035,0.0022,-0.0024,0.005
4.893626,0.0180,-0.0554,0.0605,0.084
4.907323,0.0246,-0.0307,-0.1410,0.146
4.922028,-0.0032,-0.0261,-0.1218,0.125
4.936543,-0.0318,-0.0148,-0.0261,0.044
4.951106,-0.0270,-0.0136,-0.0023,0.030
4.965700,0.0199,-0.0267,0.0318,0.046
4.980897,0.0284,-0.0270,0.0509,0.064
4.996592,0.0381,-0.0429,0.0319,0.066
5.009825,0.0096,-0.0454,-0.0254,0.053
5.023249,-0.0188,-0.0421,-0.0444,0.064
5.039406,-0.0191,-0.0475,-0.0252,0.057
5.053017,-0.0151,-0.0522,-0.0252,0.060
5.067927,-0.0102,-0.0372,-0.0396,0.055
5.082562,-0.0004,-0.0314,-0.0541,0.063
5.099412,-0.0190,-0.0302,-0.0111,0.037
5.111543,0.0001,-0.0196,0.0224,0.030
5.126163,0.0009,-0.0200,-0.0015,0.020
5.140875,0.0152,-0.0117,-0.0302,0.036
