time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.633751,0.0515,-0.1282,-0.0235,0.140
3.639886,0.0279,-0.1312,-0.0279,0.137
3.654270,0.0328,-0.1200,-0.0275,0.127
3.667042,0.0278,-0.1040,-0.0223,0.110
3.683184,0.0194,-0.1077,-0.0465,0.119
3.699035,0.0248,-0.1152,-0.0599,0.132
3.710032,0.0201,-0.1215,-0.0166,0.124
3.732362,0.0207,-0.1237,0.0124,0.126
3.740649,0.0160,-0.1407,0.0176,0.143
3.756682,0.0065,-0.1295,-0.0060,0.130
3.771983,0.0071,-0.1373,-0.0391,0.143
3.785465,0.0225,-0.1643,-0.0196,0.167
3.799959,0.0863,-0.0970,-0.2257,0.260
3.814344,0.0340,-0.0759,-0.0008,0.083
3.830977,0.0240,-0.1133,0.0428,0.124
3.842264,0.0903,-0.1465,-0.0769,0.188
3.857267,0.0414,-0.0979,-0.0633,0.124
3.870235,0.0024,-0.0425,0.1041,0.112
3.885355,0.0308,-0.0666,0.0706,0.102
3.900313,0.0598,-0.1159,-0.0244,0.133
3.917533,0.0549,-0.1509,-0.0818,0.180
3.932124,0.0261,-0.1467,-0.1104,0.185
3.946037,0.0019,-0.1510,-0.0578,0.162
3.959175,0.0156,-0.1541,0.0427,0.161
3.974320,0.0205,-0.1457,0.0716,0.164
3.988010,0.0110,-0.1342,0.0576,0.146
4.004718,0.0257,-0.1336,0.0341,0.140
4.018056,0.0216,-0.1134,-0.0523,0.127
4.033113,0.0368,-0.0917,-0.1096,0.148
4.044274,0.0325,-0.0722,-0.1383,0.159
4.061673,0.0274,-0.0939,-0.0715,0.121
4.074232,0.0275,-0.1014,0.0193,0.107
4.090935,0.0424,-0.1482,0.1156,0.193
4.103566,0.0436,-0.1426,-0.0565,0.159
4.118096,0.0252,-0.0917,-0.2246,0.244
4.133236,0.0113,-0.0700,-0.1920,0.205
4.146519,0.0197,-0.0834,-0.0675,0.109
4.162528,0.0337,-0.1507,-0.0195,0.156
4.176390,0.0142,-0.1438,-0.0582,0.156
4.189833,-0.0044,-0.0790,-0.1502,0.170
4.206933,-0.0041,-0.0880,-0.0598,0.107
4.222033,0.0252,-0.1350,0.0264,0.140
4.235481,0.0502,-0.1611,0.0458,0.175
4.249062,0.0404,-0.1128,0.0259,0.123
4.265198,0.0401,-0.0831,-0.0317,0.098
4.279727,0.0354,-0.0864,-0.0415,0.102
4.292565,0.0302,-0.1066,-0.0467,0.120
4.306470,0.0393,-0.1129,0.0056,0.120
4.322296,0.0405,-0.1247,0.0052,0.131
4.336902,0.0218,-0.1033,-0.0333,0.111
4.349688,0.0071,-0.0961,-0.0241,0.099
4.366131,0.0219,-0.1176,-0.0148,0.121
4.381782,0.0317,-0.1156,-0.0342,0.125
4.392892,0.0324,-0.0945,-0.0345,0.106
4.409982,0.0232,-0.0737,-0.0497,0.092
