time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.457779,-0.4676,-3.0293,-0.1181,3.067
2.478640,-0.5666,-3.0499,0.3235,3.119
2.488613,-0.8460,-3.0668,0.6379,3.245
2.501857,-1.0326,-2.9382,0.7045,3.193
2.519262,-1.6393,-2.4373,0.2937,2.952
2.531097,-1.5781,-1.9913,-0.1272,2.544
2.547762,-1.4649,-1.6148,-0.2640,2.196
2.562354,-1.0324,-1.3712,0.1744,1.725
2.580801,-0.8040,-1.3109,0.4575,1.604
2.591145,-0.7275,-1.3698,0.7780,1.735
2.607734,-0.6000,-1.3360,1.3214,1.973
2.619632,-0.3799,-1.1513,1.6479,2.046
2.635665,-0.1113,-0.6538,1.6630,1.790
2.649493,0.0586,-0.0719,1.5086,1.511
2.661932,0.2168,0.3702,1.1411,1.219
2.680276,0.2557,0.6985,0.8631,1.139
2.689960,0.1789,0.8329,0.8662,1.215
2.707551,0.0987,0.7940,1.1890,1.433
2.722170,0.0597,0.8250,1.9342,2.104
2.734070,-0.2623,1.0305,2.4087,2.633
2.750852,-0.5279,1.3973,2.7365,3.118
2.764499,-0.0847,2.9260,2.6005,3.916
2.778331,-0.1216,4.1407,1.5216,4.413
2.794124,-0.9490,4.0725,-0.6617,4.234
2.808172,-1.0939,3.0016,-6.2505,7.020
2.821806,-3.7910,1.9488,-11.5707,12.331
2.838559,2.1853,-1.2219,-9.6260,9.946
2.853023,5.0243,-0.3202,2.8424,5.781
2.866962,5.1757,2.5577,12.7956,14.038
2.881453,0.7787,5.2804,0.9166,5.416
2.896018,0.8479,5.2504,-6.5117,8.408
2.909545,1.6481,3.8512,-5.2789,6.739
2.925905,1.4338,2.5523,-1.1521,3.146
2.938049,0.9473,1.8596,0.6408,2.183
2.954912,0.3523,1.1237,1.1472,1.644
2.969272,0.0504,0.0538,0.8855,0.889
2.980608,-0.1445,-1.0956,0.2152,1.126
2.997995,-0.3938,-2.1146,-0.7010,2.262
3.010701,-0.3852,-2.9293,-1.1872,3.184
3.026115,-0.1848,-3.5199,-1.0425,3.676
3.042337,0.3667,-4.0452,-0.5267,4.096
3.054257,0.5661,-4.0180,0.0241,4.058
3.068950,0.8204,-4.0161,-0.2070,4.104
3.083517,1.3805,-3.9444,-0.2072,4.184
3.097279,1.0805,-3.5708,-0.4150,3.754
3.113931,0.7516,-3.1164,-0.7195,3.286
3.127661,0.6087,-2.7494,-0.5815,2.875
3.140811,0.4824,-2.4675,-0.3048,2.533
3.156951,0.3828,-2.3025,0.2085,2.343
3.171296,0.4093,-2.0461,0.8577,2.256
3.185269,0.3712,-1.8090,1.4873,2.371
3.200451,0.2029,-1.5433,1.5979,2.231
3.217226,-0.0391,-1.1921,1.6334,2.023
3.230084,-0.1913,-0.6424,1.4844,1.629
3.244107,-0.3468,0.1185,1.4646,1.510
3.257534,-0.4875,0.6691,1.4427,1.663
3.279754,-0.5256,0.8599,1.7588,2.027
3.288023,-0.4909,0.9480,1.5998,1.923
3.301966,-0.4104,1.1117,1.4071,1.840
3.319250,-0.2153,1.4480,1.7968,2.318
3.332319,-0.0572,1.7091,2.4234,2.966
3.346452,-0.9665,2.3381,2.9022,3.850
3.360983,-0.4000,2.8236,3.9243,4.851
3.379616,0.4217,4.7649,2.5643,5.427
3.388909,1.3803,6.7533,-0.3324,6.901
3.406404,2.7411,4.5960,-3.7820,6.553
3.417934,2.9633,1.4637,-5.3636,6.300
3.432455,0.8087,-0.6622,-5.3090,5.411
3.450118,-2.7083,-0.2850,-2.4683,3.675
3.461584,-4.3091,2.0697,0.8023,4.847
3.480595,-2.4008,3.5571,0.5818,4.331
3.491246,-0.5497,4.1818,-0.9064,4.314
3.505775,-0.2032,3.5917,-1.5842,3.931
3.520318,-0.1185,2.0662,-2.1507,2.985
