time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.788290,0.0050,-0.1256,0.0898,0.154
2.803238,0.0330,-0.1282,0.1803,0.224
2.818141,0.0036,-0.1085,0.0975,0.146
2.829989,-0.0446,-0.0780,-0.0014,0.090
2.845116,-0.0587,-0.0705,-0.0402,0.100
2.865271,-0.0297,-0.0805,-0.0244,0.089
2.873373,0.0225,-0.0925,0.1420,0.171
2.890000,0.0367,-0.1570,0.2727,0.317
2.903709,-0.0212,-0.1653,0.3311,0.371
2.916952,-0.0887,-0.0935,0.2898,0.317
2.932727,-0.1323,-0.0231,0.1652,0.213
2.947618,-0.0759,-0.0141,0.1076,0.132
2.965132,-0.0434,-0.0228,0.0968,0.108
2.976416,0.0128,-0.0927,0.2680,0.284
2.990925,-0.0409,-0.1017,0.2708,0.292
3.004602,-0.0800,-0.0831,0.2265,0.254
3.020201,-0.1329,0.0345,0.0059,0.137
3.032880,-0.1331,0.0203,0.0588,0.147
3.049507,-0.0555,-0.0603,0.0446,0.093
3.064242,0.0267,-0.1212,0.1365,0.184
3.076117,0.0375,-0.1677,0.2230,0.282
3.093583,0.0574,-0.1629,0.2233,0.282
3.107282,0.0390,-0.1165,0.1184,0.171
3.121298,0.0066,-0.0602,0.0413,0.073
3.136228,0.0026,-0.0212,0.0439,0.049
3.151252,0.0041,-0.0434,0.0696,0.082
3.165404,0.0015,-0.1131,0.1290,0.172
3.178071,-0.0019,-0.1258,0.1198,0.174
3.197011,-0.0346,-0.1333,0.1526,0.206
3.207910,-0.0718,-0.0981,0.0976,0.156
3.223489,-0.0560,-0.0484,0.0041,0.074
3.236025,-0.0554,-0.1020,0.0884,0.146
3.252194,-0.0250,-0.1749,0.2594,0.314
3.267547,-0.0665,-0.0874,0.1817,0.212
3.281706,-0.1132,-0.0614,0.2188,0.254
3.295692,-0.1161,-0.0884,0.2485,0.288
3.309245,-0.0567,-0.0960,0.2258,0.252
3.324636,-0.0177,-0.0716,0.1703,0.186
3.340621,-0.0122,-0.0658,0.1388,0.154
3.352083,-0.0207,-0.0845,0.1265,0.154
3.368482,-0.0386,-0.0689,0.1138,0.139
3.383520,-0.0424,-0.0620,0.1529,0.170
3.395948,-0.0461,-0.0652,0.1678,0.186
3.411270,-0.0258,-0.0588,0.1635,0.176
3.424028,-0.0486,-0.0716,0.1928,0.211
3.441936,-0.0664,-0.0942,0.1607,0.198
3.456829,-0.0699,-0.1026,0.1291,0.179
3.468963,-0.0689,-0.0783,0.0834,0.134
3.488609,-0.0777,-0.0436,0.0701,0.113
3.498641,-0.0628,-0.0373,0.0997,0.124
3.512636,-0.0574,-0.0829,0.1676,0.196
3.528205,-0.0517,-0.1048,0.1834,0.218
3.544108,-0.0555,-0.0894,0.1802,0.209
3.555891,-0.0452,-0.0846,0.1403,0.170
3.572332,-0.0307,-0.0552,0.1051,0.123
3.587179,-0.0544,-0.0358,0.0877,0.109
3.602061,-0.0688,-0.0490,0.0753,0.113
3.617312,-0.0400,-0.0994,0.1193,0.160
3.628464,0.0128,-0.1252,0.1862,0.225
3.643232,0.0320,-0.1186,0.2250,0.256
3.664440,-0.0108,-0.0930,0.2391,0.257
3.672735,-0.0348,-0.0677,0.2400,0.252
3.689077,-0.0195,-0.0576,0.1599,0.171
3.703168,-0.0003,-0.0189,0.0613,0.064
3.715660,-0.0674,-0.0187,-0.0101,0.071
3.731508,-0.0482,-0.1012,0.1678,0.202
3.746118,-0.0813,-0.1614,0.1596,0.241
3.766555,-0.0331,-0.1269,0.1612,0.208
3.775441,-0.0661,-0.0176,-0.0102,0.069
3.789962,-0.1181,0.0173,-0.0105,0.120
3.804738,-0.1136,-0.0363,0.1264,0.174
3.820327,-0.0607,-0.0899,0.2109,0.237
3.832172,-0.0263,-0.1210,0.2162,0.249
3.848446,0.0031,-0.1206,0.1754,0.213
3.864799,0.0088,-0.0961,0.1260,0.159
3.875312,0.0098,-0.0672,0.1187,0.137
3.892474,0.0202,-0.0279,0.1117,0.117
3.904213,0.0115,-0.0317,0.1473,0.151
3.921147,0.0174,-0.0779,0.1645,0.183
3.935789,0.0187,-0.1099,0.1958,0.225
3.950795,-0.0087,-0.1194,0.1610,0.201
3.965219,-0.0359,-0.0814,0.1169,0.147
3.978408,-0.0535,-0.0476,0.1021,0.125
3.990803,-0.0851,-0.0521,0.0965,0.139
4.007939,-0.0597,-0.1135,0.1358,0.187
4.024226,-0.0009,-0.0853,0.0491,0.098
4.035578,-0.0330,-0.0471,0.0618,0.084
4.052133,-0.0699,-0.0553,0.0936,0.129
4.065650,-0.0497,-0.0593,0.1062,0.131
4.080707,-0.0252,-0.0580,0.1621,0.174
4.095389,-0.0145,-0.0760,0.2476,0.259
4.109064,-0.0085,-0.0900,0.2663,0.281
4.123317,-0.0407,-0.1005,0.1907,0.219
4.139931,-0.0771,-0.0684,0.0668,0.123
4.152634,-0.0668,-0.0395,0.0186,0.080
4.167827,-0.0713,-0.0482,0.0402,0.095
4.182625,-0.0712,-0.0422,0.0609,0.103
4.194946,-0.0716,-0.0737,0.1195,0.158
4.211119,-0.0612,-0.1102,0.1646,0.207
4.224667,-0.0570,-0.1135,0.2054,0.242
4.240707,-0.0373,-0.0946,0.1756,0.203
4.255730,-0.0426,-0.0616,0.0844,0.113
4.269006,-0.0338,-0.0382,0.0258,0.057
4.284398,-0.0393,-0.0472,0.0385,0.073
4.298034,-0.0256,-0.0649,0.0894,0.113
4.311559,-0.0118,-0.0537,0.1104,0.123
4.326886,-0.0028,-0.0478,0.1217,0.131
4.341429,-0.0223,-0.0658,0.1184,0.137
4.354016,-0.0181,-0.0742,0.1439,0.163
4.369391,-0.0138,-0.0780,0.1219,0.145
4.385155,0.0096,-0.0484,0.1145,0.125
4.397852,0.0092,-0.0283,0.1025,0.107
4.413398,-0.0055,-0.0087,0.0797,0.080
4.426339,0.0128,-0.0354,0.1435,0.148
4.445563,-0.0016,-0.0762,0.1970,0.211
4.464707,-0.0012,-0.0135,0.0525,0.054
4.471649,-0.0300,0.0627,-0.2358,0.246
4.487385,-0.0587,-0.0525,-0.1483,0.168
4.501599,-0.0349,-0.1520,0.0432,0.162
4.513915,-0.0303,-0.1606,0.2202,0.274
4.529977,-0.0312,-0.1146,0.2246,0.254
4.544247,-0.0884,-0.0540,0.2205,0.244
4.567116,-0.1124,-0.0895,0.1851,0.234
4.574766,-0.1024,-0.0932,0.0396,0.144
4.590637,-0.0497,-0.0901,0.0673,0.123
4.602643,-0.0021,-0.1060,0.1662,0.197
4.619533,-0.0171,-0.1029,0.2268,0.250
4.631460,-0.0220,-0.1290,0.2502,0.282
4.646522,-0.0364,-0.0897,0.1880,0.211
4.666175,-0.0174,-0.0410,0.1168,0.125
4.674373,0.0019,-0.0497,0.0753,0.090
4.691600,0.0016,-0.1008,0.0329,0.106
4.704044,-0.0079,-0.1088,0.0143,0.110
4.720157,-0.0265,-0.0789,-0.0092,0.084
4.735825,-0.0261,0.0045,-0.0196,0.033
4.748867,-0.0407,0.0450,0.0366,0.071
4.767011,-0.0260,-0.0424,0.1611,0.169
4.776630,0.0271,-0.1482,0.3969,0.425
4.796652,-0.0199,-0.1435,0.3240,0.355
4.807400,-0.0720,-0.0730,0.2084,0.232
4.822015,-0.0333,-0.0507,0.0226,0.065
4.834932,-0.0382,-0.0184,-0.0976,0.106
4.851058,-0.0626,0.0157,-0.0518,0.083
4.864926,-0.0430,-0.0203,0.0851,0.097
4.877862,-0.0089,-0.0708,0.1885,0.202
4.894703,-0.0079,-0.1318,0.2500,0.283
4.908459,-0.0214,-0.1550,0.2554,0.300
4.922769,-0.0256,-0.0946,0.1511,0.180
4.938186,-0.0539,-0.0158,-0.0154,0.058
4.951882,-0.0872,0.0360,-0.0919,0.132
4.966204,-0.0197,-0.0011,-0.0545,0.058
4.981651,-0.0005,-0.0707,0.0536,0.089
4.994659,-0.0005,-0.0979,0.1092,0.147
5.010211,0.0137,-0.0979,0.0885,0.133
5.024092,0.0078,-0.0824,0.1398,0.162
5.047491,-0.0261,-0.1006,0.2105,0.235
5.064960,-0.0546,-0.0721,0.2488,0.265
5.071645,-0.0828,-0.0588,0.1640,0.193
5.087136,-0.0728,-0.0605,0.0456,0.105
5.103203,-0.0675,-0.0516,-0.0456,0.096
5.114600,-0.0106,-0.0506,0.0208,0.056
5.131006,0.0226,-0.1249,0.1588,0.203
5.144419,0.0226,-0.1390,0.2115,0.254
5.160602,-0.0050,-0.0871,0.1542,0.177
5.188748,-0.0325,0.0352,0.0005,0.048
5.189456,0.0022,0.0636,-0.1054,0.123
5.202947,0.0410,0.0128,-0.0551,0.070
5.218030,0.0508,-0.1029,0.1624,0.199
5.231491,0.0566,-0.1590,0.2667,0.316
5.246918,0.0004,-0.1074,0.1911,0.219
5.264744,-0.0179,0.0048,0.0056,0.019
5.273906,-0.0703,0.0748,-0.1678,0.197
5.290320,-0.1180,-0.0087,-0.0415,0.125
5.306580,-0.0939,-0.1008,0.1322,0.191
5.320938,-0.0314,-0.1517,0.2064,0.258
5.336831,-0.0503,-0.1042,0.1813,0.215
5.348776,-0.0790,-0.0244,0.0333,0.089
5.366672,-0.0603,-0.0058,-0.0291,0.067
5.378898,-0.0180,-0.0568,0.0468,0.076
5.390305,-0.0327,-0.1084,0.1562,0.193
5.408093,-0.0474,-0.1171,0.1842,0.223
5.423149,-0.0245,-0.0752,0.1018,0.129
5.434392,-0.0359,-0.0084,0.0136,0.039
5.453185,-0.0383,-0.0072,-0.0043,0.039
5.465523,-0.0265,-0.0384,0.0439,0.064
5.479413,-0.0191,-0.0835,0.2171,0.233
5.495259,0.0084,-0.2063,0.3174,0.379
5.507556,0.0516,-0.1834,0.2385,0.305
5.524772,0.0085,-0.0871,0.0122,0.088
5.538993,-0.0489,-0.0128,-0.0773,0.092
5.551383,-0.0397,0.0487,-0.1496,0.162
5.567815,-0.0456,0.0409,-0.0664,0.090
5.580361,-0.0130,-0.0561,0.1266,0.139
5.594686,0.0153,-0.1256,0.2636,0.292
5.610492,0.0296,-0.1584,0.2585,0.305
5.623890,0.0005,-0.0747,0.1065,0.130
5.639938,-0.0287,0.0000,-0.0177,0.034
5.655663,-0.0287,0.0090,-0.0611,0.068
