time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.362893,0.2315,4.3622,1.5618,4.639
2.380937,-0.9668,4.7162,-0.0568,4.815
2.393455,-2.0402,4.7599,-1.6911,5.448
2.406534,-2.7770,5.3566,-1.5824,6.238
2.422231,-2.8929,6.1613,-1.3287,6.935
2.435755,-1.9979,5.9725,-1.8851,6.574
2.450481,-1.5226,4.2592,-2.2386,5.047
2.465016,-0.6964,2.4390,-2.0326,3.250
2.483125,-0.0852,1.5887,-2.2689,2.771
2.494449,1.0305,0.6310,-2.5946,2.862
2.507987,1.1925,0.0853,-2.1493,2.459
2.523154,0.9623,0.0252,-1.5564,1.830
2.537341,0.7044,0.0219,-0.8633,1.114
2.551943,0.4909,-0.0137,-0.2353,0.545
2.566607,0.0786,0.1608,0.1766,0.251
2.582533,0.0767,0.0794,0.3982,0.413
2.595216,1.7081,-1.0595,0.4856,2.068
2.610063,-0.0668,0.0006,-0.1693,0.182
2.625021,-0.0311,-0.6233,-0.3844,0.733
2.639572,0.1104,-1.5676,-0.2293,1.588
2.654086,0.4633,-2.6625,0.1794,2.708
2.668534,0.1255,-3.3179,0.1396,3.323
2.683533,-0.1229,-4.0462,-0.1180,4.050
2.696956,-0.2197,-4.5472,-0.0635,4.553
2.711600,0.3118,-5.0345,-0.3429,5.056
2.725614,-0.0500,-4.9124,-0.3333,4.924
2.740535,0.1594,-4.6392,-0.2073,4.647
2.755554,0.6711,-4.4023,0.0646,4.454
2.770145,0.7700,-4.1001,0.1286,4.174
2.785776,0.7477,-3.2760,0.5712,3.408
2.798853,0.0979,-2.2778,0.8316,2.427
2.813464,-0.3699,-1.1821,0.6065,1.379
2.830597,0.7296,-0.1228,0.6694,0.998
2.841871,0.9405,0.6829,0.4882,1.261
2.856965,1.1283,1.5646,0.4984,1.992
2.871743,0.6595,2.0968,1.4725,2.646
2.886816,0.4282,2.0184,1.8821,2.793
2.899683,-0.2433,1.6919,1.8649,2.530
2.915169,-0.7702,1.2710,1.0221,1.804
2.928946,-0.8266,2.0964,0.0002,2.254
2.943330,-0.5137,4.0957,-0.7425,4.194
2.959655,0.1635,6.5522,-2.4016,6.980
2.973812,0.3378,6.9997,-1.7724,7.228
2.989475,-0.2199,4.3099,-1.4476,4.552
3.001759,-0.7584,1.6756,-1.8576,2.614
3.016628,-1.1516,0.2148,-1.9912,2.310
3.031921,-0.8506,-0.6144,-2.1745,2.414
3.045027,-0.0824,-0.7407,-2.2531,2.373
3.062862,0.9949,-0.0772,-2.3063,2.513
3.074356,1.8036,0.8737,-1.8872,2.753
3.088580,1.8041,1.4813,-1.5227,2.787
3.103615,1.7196,1.1207,-0.5057,2.114
