time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.714662,-0.0946,-0.0374,0.0683,0.123
4.728578,-0.1207,-0.0330,0.0833,0.150
4.743839,-0.0946,-0.0477,0.0644,0.124
4.758937,-0.0403,-0.0386,0.0554,0.079
4.772381,-0.0050,-0.0487,0.0329,0.059
4.789131,0.0394,-0.0300,0.0246,0.055
4.801824,0.0554,-0.0449,0.0069,0.072
4.816410,0.0096,-0.0315,-0.0064,0.034
4.831210,-0.0165,-0.0079,-0.0162,0.024
4.844638,0.0576,-0.0131,-0.0254,0.064
4.862043,0.0359,0.0105,0.0304,0.048
4.873906,0.0811,0.0012,0.0344,0.088
4.888555,0.0550,0.0147,0.0325,0.066
4.904052,0.0243,-0.0047,0.0176,0.030
4.918516,0.0034,-0.0145,0.0066,0.016
4.932619,0.0396,-0.0483,-0.0189,0.065
4.947132,0.0472,-0.0246,0.0026,0.053
4.961530,0.0834,-0.0290,0.0473,0.100
4.980292,0.0197,-0.0052,0.0680,0.071
4.990509,0.0375,-0.0059,-0.0311,0.049
5.004257,0.0318,-0.0347,-0.0352,0.059
5.018836,0.0167,-0.0300,0.0226,0.041
5.034185,0.0257,-0.0205,0.0186,0.038
5.048611,0.0251,0.0171,-0.0338,0.045
5.062251,0.0868,0.0033,-0.0333,0.093
5.083436,0.0719,0.0033,-0.0147,0.073
5.092370,0.0380,-0.0392,0.0557,0.078
5.107064,0.0231,-0.0535,0.0840,0.102
5.121672,0.0563,-0.0584,0.0410,0.091
5.134879,0.0464,-0.0303,0.0024,0.055
5.150195,0.0370,-0.0302,-0.0174,0.051
5.163884,-0.0060,-0.0397,0.0096,0.041
5.183836,-0.0156,-0.0295,0.0505,0.061
5.194179,-0.0014,-0.0246,0.0534,0.059
5.207828,0.0320,-0.0108,0.0282,0.044
5.223156,0.0183,-0.0155,0.0030,0.024
5.237844,0.0050,-0.0442,0.0113,0.046
5.252402,-0.0176,-0.0626,0.0537,0.084
5.266347,-0.0066,-0.0433,0.0622,0.076
5.281762,0.0190,-0.0390,0.0145,0.046
5.295746,0.0021,-0.0197,-0.0196,0.028
5.310767,-0.0526,-0.0434,0.0425,0.080
5.324513,-0.0452,-0.0618,0.0520,0.093
5.339434,-0.0232,-0.0664,0.0341,0.078
5.353906,0.0088,-0.0477,0.0025,0.049
5.368376,-0.0066,-0.0283,-0.0057,0.030
5.381834,-0.0075,-0.0137,0.0140,0.021
