time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.321289,-0.7816,-3.0839,0.2824,3.194
4.336250,-0.9675,-3.0503,-0.8559,3.313
4.350507,-1.1000,-3.0597,-0.7351,3.333
4.365292,-1.0808,-3.1933,-0.1283,3.374
4.380351,-0.9751,-3.1942,0.8548,3.447
4.396214,-0.7361,-2.7657,1.2117,3.108
4.408342,0.0677,-2.0710,1.1673,2.378
4.423898,0.1495,-1.9358,0.5022,2.005
4.438332,-0.7892,-1.5062,0.6822,1.832
4.452711,-0.6502,-0.7126,1.3754,1.680
4.467277,-1.7093,0.8486,1.9322,2.716
4.481596,-2.0841,2.6731,1.8015,3.839
4.497142,-1.3846,4.8547,0.6664,5.092
4.510532,0.0591,5.2907,-1.7864,5.584
4.525131,0.2851,4.6186,-4.0996,6.182
4.539656,0.1234,3.3633,-3.4055,4.788
4.554387,1.6528,3.8108,-2.8060,5.013
4.568614,4.9677,4.8471,2.4539,7.362
4.583086,3.8178,5.9516,-1.0342,7.146
4.598359,0.3573,6.7753,-0.5195,6.805
4.612487,-1.7663,5.9011,0.6084,6.190
4.626067,-3.8165,4.7696,-0.9473,6.182
4.649294,-4.4934,3.2626,0.9348,5.631
4.655387,-3.3784,1.9921,2.4198,4.608
4.670554,-1.0216,0.9411,2.3608,2.739
4.686065,0.8608,0.0436,1.0228,1.338
4.699432,2.1515,-0.8138,-0.3823,2.332
4.715337,2.2076,-1.6867,-0.8628,2.909
4.729769,1.5707,-2.6092,-0.8217,3.154
4.747291,1.1847,-3.2701,-0.4381,3.506
4.757397,0.2877,-3.7227,0.0135,3.734
4.771694,0.2180,-3.7726,-0.2021,3.784
4.787150,0.7996,-3.6384,-0.2784,3.736
4.801046,1.2147,-3.2821,0.1637,3.503
4.816053,1.6358,-3.1831,-0.1192,3.581
4.831113,2.0362,-3.2534,-0.6235,3.888
4.847645,2.2236,-3.3039,-0.3613,3.999
4.860125,2.1710,-3.5735,0.0084,4.181
4.874558,1.5099,-3.9040,0.0508,4.186
4.888858,0.5355,-3.8613,-0.2334,3.905
4.903609,0.0780,-3.7243,-0.3576,3.742
4.918235,0.1844,-3.5978,0.3359,3.618
4.932349,-1.0805,-3.1375,1.4060,3.604
4.949478,0.4174,-2.2299,1.2746,2.602
4.960784,0.3842,-0.5923,1.6298,1.776
4.975767,0.0742,0.7659,1.6175,1.791
4.990648,0.3159,1.3119,1.8908,2.323
5.005519,0.3461,1.1459,0.2700,1.227
5.019501,-0.3372,1.0181,-1.0784,1.521
5.036396,0.0781,1.2622,-0.2731,1.294
5.048401,0.7289,1.6968,1.5601,2.417
5.063048,0.5578,2.5711,1.9369,3.267
5.077651,0.8359,3.1806,1.9513,3.824
5.091364,0.2877,3.4365,-0.5426,3.491
5.106800,-0.2323,3.3158,-3.1470,4.577
5.120322,-0.1944,2.3144,-4.1290,4.737
5.137497,-0.0471,0.4774,-3.9678,3.997
5.150322,-0.5846,-1.2715,-1.0076,1.724
5.165272,-2.1767,0.0628,0.3336,2.203
5.179114,-4.5014,5.2150,2.6544,7.383
5.197050,-3.5382,9.0890,2.8748,10.168
5.208718,0.1508,8.5751,-2.1294,8.837
5.223039,1.0589,5.6369,-2.1779,6.135
5.237740,2.0942,2.6339,0.2676,3.376
5.251553,2.4140,0.4565,1.0418,2.669
5.265502,2.1400,-1.3576,2.0721,3.274
5.281234,0.9421,-2.5447,1.8291,3.272
5.296164,0.1798,-2.9282,0.0117,2.934
5.310550,-0.8643,-3.0173,-1.1470,3.342
