time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.724401,-0.1724,4.6662,0.9360,4.762
4.738508,0.8499,4.1847,1.8156,4.640
4.753930,2.2155,2.8728,2.7573,4.557
4.767968,1.3836,3.4699,2.9841,4.781
4.782645,-0.1654,3.8986,2.2749,4.517
4.799380,-1.2150,5.4966,-1.4225,5.806
4.812137,-1.0017,5.6034,-6.0061,8.275
4.826468,1.3004,2.1941,-5.4061,5.978
4.840606,-0.1143,-1.4357,-4.3417,4.574
4.855546,-0.9547,-2.9903,-3.0516,4.378
4.869968,-2.3784,-1.6682,-0.4523,2.940
4.889415,-2.9200,1.3218,-0.0377,3.205
4.898316,-1.9472,4.0570,-0.9310,4.595
4.913745,0.5189,4.7233,-1.4804,4.977
4.928040,2.4194,3.2550,-1.8282,4.449
4.942046,2.6296,0.2553,-1.8754,3.240
4.957157,2.4929,-2.0571,-1.1675,3.437
4.972310,1.8663,-3.8683,-0.3825,4.312
4.987105,1.4222,-5.2378,0.1011,5.428
5.003157,1.4566,-6.2599,-0.3634,6.437
5.015276,0.2441,-6.8533,-0.2239,6.861
5.029062,0.8702,-6.7328,-0.7025,6.825
5.043494,-0.0372,-5.7878,-0.1737,5.791
5.058477,-0.9862,-4.8204,0.0295,4.920
5.073180,-2.4971,-3.6179,-0.3181,4.408
5.087883,-3.7288,-2.4280,0.1505,4.452
5.103336,-3.1011,-1.4284,0.6088,3.468
5.116952,-2.5926,-0.4260,1.1034,2.850
5.132062,-1.8897,0.2498,1.4330,2.385
5.146453,-1.1221,0.2831,2.1332,2.427
5.159857,-0.4165,0.0461,2.5921,2.626
5.175163,0.2530,0.3093,2.2644,2.299
5.190935,0.8405,1.3121,1.3455,2.059
5.207016,1.0994,2.7268,0.6141,3.004
5.219346,1.3537,3.7353,0.5454,4.010
5.233397,2.1162,3.9769,1.1550,4.651
5.247790,1.5880,3.7615,2.3571,4.715
5.261784,0.4484,3.0016,2.9489,4.232
5.276768,-0.9511,2.3272,3.5081,4.316
5.291572,-2.7940,2.0917,2.8797,4.525
5.306410,-3.2796,2.9046,2.1327,4.873
5.324139,-3.0472,4.7412,-2.3726,6.115
5.334671,-2.1605,5.1328,-6.1825,8.321
5.348924,-1.3509,3.3398,-6.1891,7.161
5.363450,-0.4623,1.1998,-4.5617,4.739
5.377932,0.6160,0.1498,-2.4974,2.577
5.395570,1.9230,0.5716,-0.6918,2.122
5.408915,2.9910,1.2434,0.2278,3.247
5.421969,2.5473,2.2059,0.4427,3.399
5.436387,1.2911,2.4531,-1.0223,2.955
5.450640,-0.0136,1.8923,-2.7839,3.366
5.465552,-0.8659,0.4673,-3.0096,3.166
5.479663,-1.0391,-1.5237,-1.9621,2.693
5.503949,-0.8744,-3.2181,-0.2691,3.346
5.509410,-0.5972,-4.4208,0.8105,4.534
5.523853,0.3651,-5.4343,0.9391,5.527
5.538875,0.2358,-5.7068,0.4442,5.729
5.552366,2.4661,-6.2882,-0.2144,6.758
5.567875,0.4799,-5.1822,-0.7301,5.255
5.581661,0.4251,-4.8329,-1.1429,4.984
5.607096,0.8625,-4.6977,-1.0999,4.901
5.610746,0.8524,-4.3856,-0.2511,4.475
5.630088,0.5935,-3.5627,0.6999,3.679
5.639537,1.3699,-3.2272,1.1614,3.693
5.654025,1.8948,-2.2719,1.0758,3.148
5.669494,1.8471,-0.9785,1.0138,2.323
5.685334,1.5243,0.3711,0.9010,1.809
5.697912,0.9758,1.5752,0.4776,1.914
5.712065,0.0692,2.3376,0.3171,2.360
5.726437,-0.5141,2.4477,0.8151,2.631
5.741400,-0.4933,2.3725,1.7901,3.013
5.756046,-0.6487,2.8963,2.6026,3.948
5.770748,-0.7827,4.0840,2.9843,5.118
5.790578,0.7164,4.0901,3.0141,5.131
5.799821,-0.6114,4.9624,2.7980,5.730
5.813316,1.4639,3.4602,1.5524,4.065
5.828456,1.6780,3.7483,-0.0467,4.107
5.843223,0.1621,5.1256,-2.1527,5.562
5.857868,-0.6487,5.5375,-5.1548,7.593
5.872582,0.0607,3.0978,-4.5961,5.543
5.886560,-0.4870,-0.4422,-3.3731,3.437
5.902085,-1.5709,-2.3987,-2.2508,3.645
5.916655,-2.0612,-1.6959,-0.5394,2.723
5.932279,-2.3624,0.8071,0.1508,2.501
5.947702,-1.8853,3.3015,-0.4674,3.831
5.960103,-0.6831,4.0960,-1.6278,4.460
5.974293,0.5538,2.6889,-2.6249,3.798
5.988999,1.5606,0.3858,-2.2930,2.800
6.003733,2.1900,-1.6748,-1.3291,3.061
6.020019,2.2092,-3.5020,-0.2878,4.151
6.032462,1.9492,-4.8999,0.3037,5.282
6.046949,1.7030,-5.8234,0.5103,6.089
6.061591,1.1941,-6.2573,0.0623,6.371
6.076309,0.6731,-6.1971,-0.0790,6.234
6.090499,-3.3851,-3.3343,-0.3516,4.764
6.106442,-1.1316,-4.8614,-0.1109,4.993
6.130606,-1.1431,-3.9439,0.1985,4.111
6.133398,-3.0038,-2.4221,0.9281,3.969
6.148607,-2.5167,-1.7926,1.3280,3.363
6.163308,-2.2010,-1.2672,1.4076,2.904
6.176727,-1.8136,-0.8831,1.6756,2.622
6.192094,-1.2011,-0.5404,1.5256,2.015
6.208360,-0.7716,-0.0707,1.2545,1.474
6.221226,-0.5080,0.6828,0.7440,1.130
6.236025,-0.4085,1.5889,0.3035,1.668
6.250517,-0.1854,2.7297,0.4630,2.775
6.264435,0.3932,3.7809,1.4470,4.067
6.278767,0.4618,3.9170,2.5186,4.680
