time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.181775,-0.0363,-0.0241,-0.1802,0.185
6.194579,0.0440,-0.0402,0.0579,0.083
6.210703,0.0428,-0.0385,0.1926,0.201
6.226495,0.0375,-0.0006,0.1264,0.132
6.240609,0.0514,0.0318,0.0191,0.063
6.255128,0.0646,0.0271,0.0129,0.071
6.270928,0.0828,-0.0303,-0.0077,0.089
6.280636,0.1010,-0.0679,0.0242,0.124
6.296275,0.0480,-0.0630,0.0604,0.100
6.310333,-0.0233,-0.0150,0.0626,0.068
6.324672,0.0053,-0.0006,0.0714,0.072
6.350153,0.0009,0.0042,0.0757,0.076
6.356249,0.0059,-0.0006,0.0565,0.057
6.370308,0.0585,0.0138,0.0903,0.109
6.385958,0.0500,-0.0150,0.0340,0.062
6.398552,0.0650,-0.0539,-0.0138,0.086
6.414160,0.0316,0.0091,0.0602,0.069
6.426568,0.0224,0.0332,0.0811,0.090
6.441659,0.0518,0.0239,0.0681,0.089
6.458104,0.0816,-0.0238,0.0504,0.099
6.473430,0.0772,-0.0564,0.0655,0.116
6.483995,0.0104,-0.0520,0.0231,0.058
6.500616,-0.1279,0.0100,0.0551,0.140
6.514419,-0.1223,0.0252,0.0936,0.156
6.529767,-0.0498,-0.0087,0.0145,0.053
6.543037,-0.0441,-0.0372,-0.0165,0.060
6.565642,-0.0770,0.0007,-0.0870,0.116
6.572306,-0.0678,0.0338,-0.1632,0.180
6.588477,-0.0448,0.0252,-0.1018,0.114
6.601378,-0.0513,0.0502,0.0299,0.078
6.616572,-0.0233,0.0421,0.1011,0.112
6.630814,-0.0561,-0.0204,0.0400,0.072
6.649615,-0.1106,-0.0735,-0.0384,0.138
6.662516,-0.1502,-0.0630,0.0196,0.164
6.677190,-0.1312,-0.0292,0.0596,0.147
6.689141,-0.1752,0.0237,0.1039,0.205
6.705215,0.0914,0.0073,0.3107,0.324
6.717622,0.0673,-0.0449,0.2868,0.298
6.733671,-0.1645,-0.0571,-0.0488,0.181
6.749165,0.1472,-0.1771,0.3030,0.381
6.761095,-0.1239,-0.1123,0.1564,0.229
6.776725,-0.4198,-0.0557,0.1597,0.453
6.792266,-0.4977,-0.0322,0.1023,0.509
6.804574,-0.4513,-0.0517,0.0222,0.455
6.819670,-0.2959,-0.0706,-0.0301,0.306
6.836842,-0.1719,-0.0498,0.0391,0.183
6.851550,-0.1117,-0.0965,0.0539,0.157
6.864800,-0.2198,-0.1779,0.0329,0.285
6.878902,-0.3245,-0.2627,0.0584,0.422
6.891999,-0.4222,-0.2996,0.1436,0.537
6.907597,-0.5188,-0.3281,0.1322,0.628
6.922049,-0.4001,-0.1353,0.2437,0.488
